keypoint_0,keypoint_1,keypoint_2,keypoint_3,keypoint_4,keypoint_5,keypoint_6,keypoint_7,keypoint_8,keypoint_9,keypoint_10,keypoint_11,keypoint_12,keypoint_13,keypoint_14,keypoint_15,keypoint_16,keypoint_17,keypoint_18,keypoint_19,keypoint_20,keypoint_21,keypoint_22,keypoint_23,keypoint_24,keypoint_25,keypoint_26,keypoint_27,keypoint_28,keypoint_29,keypoint_30,keypoint_31,keypoint_32,keypoint_33,Frame,Video,keypoint_0_velocity,keypoint_0_acceleration,keypoint_1_velocity,keypoint_1_acceleration,keypoint_2_velocity,keypoint_2_acceleration,keypoint_3_velocity,keypoint_3_acceleration,keypoint_4_velocity,keypoint_4_acceleration,keypoint_5_velocity,keypoint_5_acceleration,keypoint_6_velocity,keypoint_6_acceleration,keypoint_7_velocity,keypoint_7_acceleration,keypoint_8_velocity,keypoint_8_acceleration,keypoint_9_velocity,keypoint_9_acceleration,keypoint_10_velocity,keypoint_10_acceleration,keypoint_11_velocity,keypoint_11_acceleration,keypoint_12_velocity,keypoint_12_acceleration,keypoint_13_velocity,keypoint_13_acceleration,keypoint_14_velocity,keypoint_14_acceleration,keypoint_15_velocity,keypoint_15_acceleration,keypoint_16_velocity,keypoint_16_acceleration,keypoint_17_velocity,keypoint_17_acceleration,keypoint_18_velocity,keypoint_18_acceleration,keypoint_19_velocity,keypoint_19_acceleration,keypoint_20_velocity,keypoint_20_acceleration,keypoint_21_velocity,keypoint_21_acceleration,keypoint_22_velocity,keypoint_22_acceleration,keypoint_23_velocity,keypoint_23_acceleration,keypoint_24_velocity,keypoint_24_acceleration,keypoint_25_velocity,keypoint_25_acceleration,keypoint_26_velocity,keypoint_26_acceleration,keypoint_27_velocity,keypoint_27_acceleration,keypoint_28_velocity,keypoint_28_acceleration,keypoint_29_velocity,keypoint_29_acceleration,keypoint_30_velocity,keypoint_30_acceleration,keypoint_31_velocity,keypoint_31_acceleration,keypoint_32_velocity,keypoint_32_acceleration,keypoint_33_velocity,keypoint_33_acceleration,Angle,Velocity,Acceleration
tensor(299.2873),tensor(157.1823),tensor(307.4265),tensor(154.8094),tensor(296.5881),tensor(150.2154),tensor(314.3151),tensor(163.3957),tensor(286.8710),tensor(151.8399),tensor(318.6934),tensor(201.9252),tensor(257.2057),tensor(185.4530),tensor(331.6705),tensor(247.4676),tensor(225.4891),tensor(218.2153),tensor(314.7514),tensor(274.8538),tensor(231.4659),tensor(257.0439),tensor(292.5069),tensor(289.9152),tensor(253.1126),tensor(283.4734),tensor(294.7189),tensor(359.9008),tensor(247.9348),tensor(356.5703),tensor(286.9662),tensor(420.3079),tensor(248.9951),tensor(424.8879),43,video_1,tensor(12.9803),tensor(12.1559),tensor(6.3714),tensor(6.9506),tensor(13.4884),tensor(12.2693),tensor(7.8949),tensor(8.1697),tensor(14.6341),tensor(13.5468),tensor(5.6206),tensor(6.4453),tensor(11.6716),tensor(10.3701),tensor(9.4481),tensor(8.9728),tensor(13.4000),tensor(12.4178),tensor(3.5106),tensor(4.4319),tensor(3.4237),tensor(3.5753),tensor(8.6490),tensor(7.3906),tensor(7.2598),tensor(7.9686),tensor(-0.6879),tensor(0.0817),tensor(-1.4081),tensor(1.0506),tensor(12.2713),tensor(9.7920),tensor(1.3896),tensor(3.4259),tensor(-5.4086),tensor(-5.3188),tensor(1.9128),tensor(4.9105),tensor(17.1261),tensor(15.4227),tensor(-2.0780),tensor(-0.3708),tensor(-1.7898),tensor(-3.9937),tensor(-2.3178),tensor(-0.8296),tensor(0.9594),tensor(0.6349),tensor(-0.1685),tensor(1.7360),tensor(-2.2223),tensor(-1.7129),tensor(0.3443),tensor(1.1696),tensor(-1.2264),tensor(-2.5755),tensor(0.8006),tensor(2.7781),tensor(-3.7785),tensor(-3.2680),tensor(-0.2928),tensor(-0.6724),tensor(-2.5032),tensor(-3.5132),tensor(0.1048),tensor(0.3349),tensor(-2.9194),tensor(-1.9095),26.87828900330078,tensor(42.2741),tensor(34.4004)
tensor(317.1207),tensor(170.3827),tensor(325.8805),tensor(169.7436),tensor(319.2004),tensor(163.6010),tensor(334.0418),tensor(181.2358),tensor(0.),tensor(0.),tensor(331.1566),tensor(219.1672),tensor(278.1945),tensor(190.7471),tensor(334.0814),tensor(265.6737),tensor(236.1914),tensor(208.2643),tensor(315.3338),tensor(290.9015),tensor(229.5211),tensor(246.3227),tensor(284.9547),tensor(296.7781),tensor(249.7261),tensor(284.6588),tensor(288.4353),tensor(365.5374),tensor(242.6339),tensor(355.2863),tensor(293.7676),tensor(421.8849),tensor(247.7267),tensor(421.5313),44,video_1,tensor(17.8334),tensor(4.8531),tensor(13.2004),tensor(6.8290),tensor(18.4540),tensor(4.9656),tensor(14.9342),tensor(7.0392),tensor(22.6123),tensor(7.9782),tensor(13.3857),tensor(7.7650),tensor(19.7267),tensor(8.0551),tensor(17.8401),tensor(8.3921),tensor(-286.8710),tensor(-300.2710),tensor(-151.8399),tensor(-155.3505),tensor(12.4632),tensor(9.0395),tensor(17.2420),tensor(8.5930),tensor(20.9887),tensor(13.7290),tensor(5.2941),tensor(5.9820),tensor(2.4109),tensor(3.8190),tensor(18.2061),tensor(5.9347),tensor(10.7022),tensor(9.3126),tensor(-9.9510),tensor(-4.5425),tensor(0.5824),tensor(-1.3304),tensor(16.0477),tensor(-1.0784),tensor(-1.9447),tensor(0.1332),tensor(-10.7213),tensor(-8.9314),tensor(-7.5522),tensor(-5.2343),tensor(6.8629),tensor(5.9036),tensor(-3.3865),tensor(-3.2180),tensor(1.1854),tensor(3.4077),tensor(-6.2836),tensor(-6.6279),tensor(5.6365),tensor(6.8629),tensor(-5.3009),tensor(-6.1016),tensor(-1.2840),tensor(2.4945),tensor(6.8014),tensor(7.0941),tensor(1.5770),tensor(4.0803),tensor(-1.2684),tensor(-1.3732),tensor(-3.3566),tensor(-0.4372),27.948792773763866,tensor(331.5605),tensor(289.2863)
tensor(360.0320),tensor(210.8825),tensor(367.8918),tensor(209.4238),tensor(360.1989),tensor(203.4018),tensor(0.),tensor(0.),tensor(345.6053),tensor(198.9812),tensor(343.7440),tensor(245.2374),tensor(301.7133),tensor(210.6960),tensor(327.9433),tensor(289.6862),tensor(250.4472),tensor(213.1488),tensor(306.8287),tensor(312.6855),tensor(235.1339),tensor(241.8818),tensor(280.1488),tensor(298.2726),tensor(249.2887),tensor(283.7719),tensor(286.4671),tensor(367.5680),tensor(237.9636),tensor(354.0394),tensor(292.3251),tensor(423.1773),tensor(234.7580),tensor(418.2911),45,video_1,tensor(42.9113),tensor(25.0779),tensor(40.4998),tensor(27.2994),tensor(42.0113),tensor(23.5573),tensor(39.6802),tensor(24.7460),tensor(40.9985),tensor(18.3862),tensor(39.8008),tensor(26.4151),tensor(-334.0418),tensor(-353.7686),tensor(-181.2358),tensor(-199.0760),tensor(345.6053),tensor(632.4763),tensor(198.9812),tensor(350.8210),tensor(12.5874),tensor(0.1242),tensor(26.0702),tensor(8.8282),tensor(23.5188),tensor(2.5301),tensor(19.9489),tensor(14.6548),tensor(-6.1381),tensor(-8.5490),tensor(24.0125),tensor(5.8064),tensor(14.2558),tensor(3.5536),tensor(4.8845),tensor(14.8356),tensor(-8.5051),tensor(-9.0875),tensor(21.7840),tensor(5.7363),tensor(5.6128),tensor(7.5575),tensor(-4.4409),tensor(6.2803),tensor(-4.8059),tensor(2.7463),tensor(1.4945),tensor(-5.3684),tensor(-0.4374),tensor(2.9491),tensor(-0.8870),tensor(-2.0724),tensor(-1.9682),tensor(4.3154),tensor(2.0306),tensor(-3.6059),tensor(-4.6702),tensor(0.6307),tensor(-1.2469),tensor(0.0370),tensor(-1.4425),tensor(-8.2439),tensor(1.2924),tensor(-0.2847),tensor(-12.9687),tensor(-11.7003),tensor(-3.2402),tensor(0.1164),170.22122725339193,tensor(563.0468),tensor(231.4864)
tensor(359.9066),tensor(264.9622),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(345.8119),tensor(259.1126),tensor(326.1040),tensor(232.0365),tensor(310.2547),tensor(287.2906),tensor(268.8488),tensor(213.3218),tensor(292.3641),tensor(326.5857),tensor(244.7618),tensor(235.3577),tensor(273.7732),tensor(296.9273),tensor(255.2372),tensor(284.1876),tensor(285.7844),tensor(359.5682),tensor(240.3761),tensor(347.5784),tensor(295.1185),tensor(422.1737),tensor(221.6495),tensor(417.1757),46,video_1,tensor(-0.1255),tensor(-43.0368),tensor(54.0797),tensor(13.5800),tensor(-367.8918),tensor(-409.9031),tensor(-209.4238),tensor(-249.1040),tensor(-360.1989),tensor(-401.1974),tensor(-203.4018),tensor(-243.2026),tensor(0.),tensor(334.0418),tensor(0.),tensor(181.2358),tensor(-345.6053),tensor(-691.2107),tensor(-198.9812),tensor(-397.9623),tensor(2.0679),tensor(-10.5195),tensor(13.8751),tensor(-12.1951),tensor(24.3907),tensor(0.8719),tensor(21.3404),tensor(1.3915),tensor(-17.6886),tensor(-11.5505),tensor(-2.3956),tensor(-26.4080),tensor(18.4016),tensor(4.1458),tensor(0.1730),tensor(-4.7115),tensor(-14.4646),tensor(-5.9595),tensor(13.9002),tensor(-7.8838),tensor(9.6279),tensor(4.0151),tensor(-6.5241),tensor(-2.0832),tensor(-6.3756),tensor(-1.5698),tensor(-1.3453),tensor(-2.8398),tensor(5.9484),tensor(6.3858),tensor(0.4157),tensor(1.3026),tensor(-0.6826),tensor(1.2856),tensor(-7.9998),tensor(-10.0305),tensor(2.4124),tensor(7.0827),tensor(-6.4610),tensor(-5.2140),tensor(2.7934),tensor(4.2360),tensor(-1.0036),tensor(-2.2959),tensor(-13.1085),tensor(-0.1398),tensor(-1.1154),tensor(2.1248),,tensor(717.7002),tensor(154.6534)
tensor(369.0392),tensor(283.5591),tensor(0.),tensor(0.),tensor(374.0604),tensor(276.1526),tensor(0.),tensor(0.),tensor(370.6558),tensor(258.0891),tensor(344.4028),tensor(280.9828),tensor(337.2426),tensor(239.9690),tensor(313.7252),tensor(312.0381),tensor(290.3664),tensor(219.1096),tensor(298.9679),tensor(334.4896),tensor(254.8686),tensor(231.3285),tensor(276.1801),tensor(296.3887),tensor(263.9053),tensor(277.3994),tensor(290.6064),tensor(363.9981),tensor(235.7433),tensor(343.5476),tensor(296.1313),tensor(424.1799),tensor(211.9733),tensor(414.7280),47,video_1,tensor(9.1327),tensor(9.2581),tensor(18.5969),tensor(-35.4829),tensor(0.),tensor(367.8918),tensor(0.),tensor(209.4238),tensor(374.0604),tensor(734.2593),tensor(276.1526),tensor(479.5544),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(370.6558),tensor(716.2612),tensor(258.0891),tensor(457.0702),tensor(-1.4091),tensor(-3.4770),tensor(21.8702),tensor(7.9951),tensor(11.1386),tensor(-13.2520),tensor(7.9325),tensor(-13.4079),tensor(3.4705),tensor(21.1591),tensor(24.7476),tensor(27.1431),tensor(21.5176),tensor(3.1159),tensor(5.7878),tensor(5.6148),tensor(6.6038),tensor(21.0684),tensor(7.9039),tensor(-5.9963),tensor(10.1068),tensor(0.4789),tensor(-4.0292),tensor(2.4949),tensor(2.4070),tensor(8.7826),tensor(-0.5385),tensor(0.8068),tensor(8.6682),tensor(2.7197),tensor(-6.7881),tensor(-7.2038),tensor(4.8220),tensor(5.5046),tensor(4.4300),tensor(12.4298),tensor(-4.6328),tensor(-7.0452),tensor(-4.0309),tensor(2.4301),tensor(1.0128),tensor(-1.7806),tensor(2.0061),tensor(3.0097),tensor(-9.6762),tensor(3.4323),tensor(-2.4477),tensor(-1.3323),0.7273927106796573,tensor(650.3321),tensor(-67.3681)
tensor(375.6295),tensor(294.0043),tensor(381.7043),tensor(293.3408),tensor(380.8012),tensor(286.2371),tensor(0.),tensor(0.),tensor(377.0359),tensor(265.3954),tensor(346.1146),tensor(280.4691),tensor(346.0186),tensor(242.0689),tensor(312.4617),tensor(301.8607),tensor(297.8506),tensor(214.5371),tensor(300.8543),tensor(334.1379),tensor(266.1416),tensor(228.9121),tensor(277.7043),tensor(290.6387),tensor(268.5709),tensor(272.3829),tensor(289.8010),tensor(358.3485),tensor(230.6876),tensor(339.1596),tensor(292.9359),tensor(420.5128),tensor(195.5347),tensor(408.8957),48,video_1,tensor(6.5903),tensor(-2.5424),tensor(10.4452),tensor(-8.1517),tensor(381.7043),tensor(381.7043),tensor(293.3408),tensor(293.3408),tensor(6.7408),tensor(-367.3196),tensor(10.0844),tensor(-266.0682),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(6.3801),tensor(-364.2757),tensor(7.3064),tensor(-250.7827),tensor(1.7118),tensor(3.1209),tensor(-0.5137),tensor(-22.3840),tensor(8.7760),tensor(-2.3626),tensor(2.0999),tensor(-5.8327),tensor(-1.2635),tensor(-4.7340),tensor(-10.1774),tensor(-34.9250),tensor(7.4842),tensor(-14.0334),tensor(-4.5725),tensor(-10.3603),tensor(1.8864),tensor(-4.7173),tensor(-0.3517),tensor(-8.2556),tensor(11.2730),tensor(1.1662),tensor(-2.4164),tensor(1.6128),tensor(1.5241),tensor(-0.8828),tensor(-5.7500),tensor(-5.2115),tensor(4.6656),tensor(-4.0026),tensor(-5.0165),tensor(1.7717),tensor(-0.8054),tensor(-5.6274),tensor(-5.6496),tensor(-10.0796),tensor(-5.0557),tensor(-0.4229),tensor(-4.3880),tensor(-0.3571),tensor(-3.1954),tensor(-4.2082),tensor(-3.6671),tensor(-5.6732),tensor(-16.4386),tensor(-6.7624),tensor(-5.8322),tensor(-3.3846),144.76554890775012,tensor(482.7336),tensor(-167.5985)
tensor(377.0072),tensor(284.2831),tensor(383.8593),tensor(284.2857),tensor(382.1293),tensor(276.2263),tensor(0.),tensor(0.),tensor(379.4658),tensor(256.4485),tensor(352.6526),tensor(280.1443),tensor(347.0394),tensor(238.3173),tensor(318.8510),tensor(306.1102),tensor(299.8040),tensor(215.2330),tensor(305.9376),tensor(330.1336),tensor(263.3664),tensor(228.5636),tensor(283.2758),tensor(298.3076),tensor(271.1133),tensor(277.3997),tensor(295.9693),tensor(362.5712),tensor(229.1950),tensor(335.7667),tensor(295.4249),tensor(424.7137),tensor(191.6505),tensor(404.9295),49,video_1,tensor(1.3777),tensor(-5.2126),tensor(-9.7212),tensor(-20.1664),tensor(2.1551),tensor(-379.5492),tensor(-9.0551),tensor(-302.3959),tensor(1.3281),tensor(-5.4127),tensor(-10.0108),tensor(-20.0952),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(2.4299),tensor(-3.9502),tensor(-8.9469),tensor(-16.2533),tensor(6.5381),tensor(4.8263),tensor(-0.3248),tensor(0.1889),tensor(1.0208),tensor(-7.7552),tensor(-3.7515),tensor(-5.8514),tensor(6.3892),tensor(7.6527),tensor(4.2495),tensor(14.4269),tensor(1.9534),tensor(-5.5308),tensor(0.6960),tensor(5.2685),tensor(5.0833),tensor(3.1969),tensor(-4.0043),tensor(-3.6526),tensor(-2.7752),tensor(-14.0482),tensor(-0.3485),tensor(2.0679),tensor(5.5715),tensor(4.0473),tensor(7.6688),tensor(13.4188),tensor(2.5424),tensor(-2.1232),tensor(5.0168),tensor(10.0333),tensor(6.1683),tensor(6.9738),tensor(4.2227),tensor(9.8723),tensor(-1.4926),tensor(3.5631),tensor(-3.3929),tensor(0.9950),tensor(2.4890),tensor(5.6843),tensor(4.2009),tensor(7.8680),tensor(-3.8843),tensor(12.5543),tensor(-3.9662),tensor(1.8660),178.70456889456656,tensor(28.0639),tensor(-454.6697)
tensor(380.1985),tensor(265.3097),tensor(386.8668),tensor(265.1808),tensor(385.4715),tensor(257.4403),tensor(0.),tensor(0.),tensor(383.2351),tensor(242.3466),tensor(357.2568),tensor(272.4341),tensor(347.8337),tensor(229.2108),tensor(321.0489),tensor(304.0167),tensor(291.7084),tensor(207.6747),tensor(309.5142),tensor(331.7291),tensor(258.1286),tensor(226.4441),tensor(285.7359),tensor(294.9041),tensor(271.7591),tensor(273.5093),tensor(295.5189),tensor(360.9867),tensor(232.7442),tensor(333.4846),tensor(295.2142),tensor(422.7475),tensor(195.2155),tensor(400.7462),50,video_1,tensor(3.1913),tensor(1.8136),tensor(-18.9734),tensor(-9.2522),tensor(3.0074),tensor(0.8524),tensor(-19.1049),tensor(-10.0499),tensor(3.3422),tensor(2.0141),tensor(-18.7860),tensor(-8.7752),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(3.7693),tensor(1.3394),tensor(-14.1019),tensor(-5.1549),tensor(4.6042),tensor(-1.9339),tensor(-7.7102),tensor(-7.3854),tensor(0.7943),tensor(-0.2264),tensor(-9.1065),tensor(-5.3549),tensor(2.1979),tensor(-4.1913),tensor(-2.0935),tensor(-6.3430),tensor(-8.0957),tensor(-10.0491),tensor(-7.5583),tensor(-8.2543),tensor(3.5766),tensor(-1.5067),tensor(1.5955),tensor(5.5997),tensor(-5.2378),tensor(-2.4626),tensor(-2.1195),tensor(-1.7710),tensor(2.4602),tensor(-3.1113),tensor(-3.4035),tensor(-11.0723),tensor(0.6458),tensor(-1.8966),tensor(-3.8904),tensor(-8.9072),tensor(-0.4504),tensor(-6.6187),tensor(-1.5845),tensor(-5.8073),tensor(3.5492),tensor(5.0418),tensor(-2.2820),tensor(1.1109),tensor(-0.2106),tensor(-2.6996),tensor(-1.9662),tensor(-6.1672),tensor(3.5650),tensor(7.4493),tensor(-4.1833),tensor(-0.2170),175.87075416465368,tensor(41.8635),tensor(13.7996)
tensor(370.1713),tensor(223.5087),tensor(375.9301),tensor(222.2957),tensor(373.3146),tensor(216.6802),tensor(0.),tensor(0.),tensor(366.8724),tensor(208.3528),tensor(354.2402),tensor(242.9337),tensor(326.0674),tensor(209.4633),tensor(325.1417),tensor(283.8931),tensor(268.7357),tensor(202.7134),tensor(310.4838),tensor(324.4310),tensor(254.0119),tensor(227.4884),tensor(288.1419),tensor(290.4827),tensor(263.7366),tensor(274.9897),tensor(292.8453),tensor(356.8575),tensor(235.4117),tensor(340.9727),tensor(290.7386),tensor(419.3962),tensor(204.7477),tensor(408.8685),51,video_1,tensor(-10.0272),tensor(-13.2185),tensor(-41.8010),tensor(-22.8277),tensor(-10.9367),tensor(-13.9441),tensor(-42.8851),tensor(-23.7801),tensor(-12.1568),tensor(-15.4990),tensor(-40.7600),tensor(-21.9740),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(-16.3627),tensor(-20.1320),tensor(-33.9939),tensor(-19.8920),tensor(-3.0166),tensor(-7.6208),tensor(-29.5004),tensor(-21.7902),tensor(-21.7664),tensor(-22.5607),tensor(-19.7475),tensor(-10.6410),tensor(4.0928),tensor(1.8948),tensor(-20.1236),tensor(-18.0300),tensor(-22.9727),tensor(-14.8770),tensor(-4.9613),tensor(2.5971),tensor(0.9696),tensor(-2.6070),tensor(-7.2981),tensor(-8.8936),tensor(-4.1167),tensor(1.1211),tensor(1.0443),tensor(3.1639),tensor(2.4060),tensor(-0.0542),tensor(-4.4214),tensor(-1.0179),tensor(-8.0224),tensor(-8.6682),tensor(1.4803),tensor(5.3708),tensor(-2.6736),tensor(-2.2232),tensor(-4.1292),tensor(-2.5447),tensor(2.6675),tensor(-0.8817),tensor(7.4881),tensor(9.7701),tensor(-4.4757),tensor(-4.2650),tensor(-3.3513),tensor(-1.3851),tensor(9.5322),tensor(5.9672),tensor(8.1223),tensor(12.3055),155.98159794909748,tensor(100.9747),tensor(59.1113)
tensor(366.0893),tensor(195.8457),tensor(374.7915),tensor(195.8107),tensor(368.2973),tensor(187.3397),tensor(0.),tensor(0.),tensor(357.1826),tensor(179.7574),tensor(352.5563),tensor(229.8825),tensor(316.5162),tensor(190.9706),tensor(332.8420),tensor(275.8915),tensor(270.7969),tensor(195.2599),tensor(314.6331),tensor(317.5355),tensor(253.6141),tensor(232.7889),tensor(294.9803),tensor(286.5191),tensor(266.4520),tensor(268.5960),tensor(296.3304),tensor(358.7897),tensor(235.8684),tensor(340.3864),tensor(290.3967),tensor(419.5212),tensor(215.3549),tensor(411.6346),52,video_1,tensor(-4.0820),tensor(5.9452),tensor(-27.6630),tensor(14.1381),tensor(-1.1386),tensor(9.7981),tensor(-26.4851),tensor(16.4000),tensor(-5.0173),tensor(7.1395),tensor(-29.3405),tensor(11.4195),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(-9.6898),tensor(6.6729),tensor(-28.5953),tensor(5.3985),tensor(-1.6839),tensor(1.3327),tensor(-13.0511),tensor(16.4493),tensor(-9.5512),tensor(12.2151),tensor(-18.4928),tensor(1.2547),tensor(7.7004),tensor(3.6076),tensor(-8.0016),tensor(12.1220),tensor(2.0612),tensor(25.0339),tensor(-7.4536),tensor(-2.4923),tensor(4.1494),tensor(3.1798),tensor(-6.8954),tensor(0.4027),tensor(-0.3978),tensor(3.7189),tensor(5.3005),tensor(4.2561),tensor(6.8383),tensor(4.4324),tensor(-3.9636),tensor(0.4577),tensor(2.7153),tensor(10.7378),tensor(-6.3937),tensor(-7.8741),tensor(3.4852),tensor(6.1588),tensor(1.9322),tensor(6.0615),tensor(0.4567),tensor(-2.2108),tensor(-0.5863),tensor(-8.0744),tensor(-0.3418),tensor(4.1339),tensor(0.1250),tensor(3.4763),tensor(10.6073),tensor(1.0751),tensor(2.7661),tensor(-5.3561),178.99186368439862,tensor(66.4248),tensor(-34.5499)
tensor(356.3653),tensor(178.8918),tensor(363.1179),tensor(177.3542),tensor(356.3165),tensor(171.3582),tensor(0.),tensor(0.),tensor(343.6604),tensor(167.2269),tensor(348.3615),tensor(217.0709),tensor(305.1882),tensor(185.7326),tensor(338.9083),tensor(266.8858),tensor(262.3607),tensor(198.3561),tensor(326.1025),tensor(307.2884),tensor(251.1036),tensor(236.5408),tensor(298.9081),tensor(289.6798),tensor(267.6761),tensor(275.7897),tensor(297.8452),tensor(360.0792),tensor(244.2080),tensor(347.6834),tensor(291.9182),tensor(417.6009),tensor(226.0963),tensor(413.9725),53,video_1,tensor(-9.7240),tensor(-5.6420),tensor(-16.9539),tensor(10.7091),tensor(-11.6736),tensor(-10.5349),tensor(-18.4564),tensor(8.0286),tensor(-11.9809),tensor(-6.9636),tensor(-15.9814),tensor(13.3591),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(-13.5222),tensor(-3.8325),tensor(-12.5305),tensor(16.0648),tensor(-4.1948),tensor(-2.5109),tensor(-12.8116),tensor(0.2395),tensor(-11.3279),tensor(-1.7767),tensor(-5.2380),tensor(13.2548),tensor(6.0663),tensor(-1.6341),tensor(-9.0057),tensor(-1.0042),tensor(-8.4362),tensor(-10.4974),tensor(3.0962),tensor(10.5498),tensor(11.4694),tensor(7.3201),tensor(-10.2472),tensor(-3.3517),tensor(-2.5105),tensor(-2.1127),tensor(3.7519),tensor(-1.5486),tensor(3.9279),tensor(-2.9105),tensor(3.1607),tensor(7.1244),tensor(1.2242),tensor(-1.4911),tensor(7.1937),tensor(13.5874),tensor(1.5148),tensor(-1.9704),tensor(1.2896),tensor(-0.6427),tensor(8.3396),tensor(7.8829),tensor(7.2970),tensor(7.8833),tensor(1.5215),tensor(1.8633),tensor(-1.9203),tensor(-2.0453),tensor(10.7414),tensor(0.1342),tensor(2.3378),tensor(-0.4283),168.22526684904315,tensor(52.1830),tensor(-14.2419)
tensor(339.9510),tensor(164.5516),tensor(348.6832),tensor(163.2049),tensor(337.7654),tensor(157.7481),tensor(355.0012),tensor(174.6613),tensor(327.2464),tensor(160.4422),tensor(346.4685),tensor(215.0429),tensor(296.6866),tensor(187.0843),tensor(343.3100),tensor(264.3637),tensor(255.9289),tensor(207.2480),tensor(343.4546),tensor(304.6022),tensor(237.3404),tensor(246.8162),tensor(302.8994),tensor(292.0399),tensor(269.4717),tensor(279.6926),tensor(301.9877),tensor(357.9054),tensor(257.0073),tensor(346.9704),tensor(291.8248),tensor(412.8907),tensor(246.4346),tensor(411.0634),54,video_1,tensor(-16.4142),tensor(-6.6902),tensor(-14.3403),tensor(2.6136),tensor(-14.4347),tensor(-2.7611),tensor(-14.1493),tensor(4.3071),tensor(-18.5511),tensor(-6.5702),tensor(-13.6101),tensor(2.3713),tensor(355.0012),tensor(355.0012),tensor(174.6613),tensor(174.6613),tensor(-16.4140),tensor(-2.8918),tensor(-6.7847),tensor(5.7458),tensor(-1.8930),tensor(2.3018),tensor(-2.0280),tensor(10.7836),tensor(-8.5016),tensor(2.8263),tensor(1.3517),tensor(6.5896),tensor(4.4017),tensor(-1.6645),tensor(-2.5221),tensor(6.4836),tensor(-6.4319),tensor(2.0043),tensor(8.8919),tensor(5.7957),tensor(17.3521),tensor(5.8826),tensor(-2.6862),tensor(7.5610),tensor(-13.7631),tensor(-11.2526),tensor(10.2754),tensor(6.5235),tensor(3.9912),tensor(0.0634),tensor(2.3601),tensor(-0.8007),tensor(1.7956),tensor(0.5714),tensor(3.9029),tensor(-3.2909),tensor(4.1425),tensor(2.6277),tensor(-2.1738),tensor(-3.4634),tensor(12.7993),tensor(4.4597),tensor(-0.7130),tensor(-8.0100),tensor(-0.0934),tensor(-1.6149),tensor(-4.7101),tensor(-2.7898),tensor(20.3383),tensor(9.5968),tensor(-2.9091),tensor(-5.2469),24.599151681964965,tensor(399.7032),tensor(347.5202)
tensor(315.1815),tensor(158.7419),tensor(322.8704),tensor(155.1168),tensor(310.3634),tensor(152.6455),tensor(331.4025),tensor(161.5862),tensor(300.9275),tensor(155.5284),tensor(335.5123),tensor(201.3944),tensor(280.0226),tensor(191.3557),tensor(345.4708),tensor(246.2977),tensor(249.5489),tensor(227.7515),tensor(354.9136),tensor(285.5192),tensor(235.6543),tensor(265.8080),tensor(309.8309),tensor(289.2883),tensor(277.4229),tensor(284.1818),tensor(300.3903),tensor(358.8951),tensor(280.6865),tensor(349.2568),tensor(288.7215),tensor(417.6785),tensor(287.5251),tensor(408.7780),55,video_1,tensor(-24.7695),tensor(-8.3553),tensor(-5.8097),tensor(8.5306),tensor(-25.8128),tensor(-11.3781),tensor(-8.0881),tensor(6.0612),tensor(-27.4020),tensor(-8.8509),tensor(-5.1026),tensor(8.5076),tensor(-23.5986),tensor(-378.5998),tensor(-13.0751),tensor(-187.7363),tensor(-26.3189),tensor(-9.9049),tensor(-4.9138),tensor(1.8709),tensor(-10.9562),tensor(-9.0632),tensor(-13.6485),tensor(-11.6204),tensor(-16.6639),tensor(-8.1623),tensor(4.2714),tensor(2.9198),tensor(2.1608),tensor(-2.2409),tensor(-18.0660),tensor(-15.5439),tensor(-6.3800),tensor(0.0518),tensor(20.5035),tensor(11.6116),tensor(11.4590),tensor(-5.8931),tensor(-19.0830),tensor(-16.3968),tensor(-1.6862),tensor(12.0770),tensor(18.9918),tensor(8.7164),tensor(6.9315),tensor(2.9402),tensor(-2.7516),tensor(-5.1117),tensor(7.9512),tensor(6.1556),tensor(4.4893),tensor(0.5864),tensor(-1.5975),tensor(-5.7400),tensor(0.9897),tensor(3.1635),tensor(23.6791),tensor(10.8798),tensor(2.2864),tensor(2.9994),tensor(-3.1033),tensor(-3.0099),tensor(4.7878),tensor(9.4979),tensor(41.0905),tensor(20.7522),tensor(-2.2854),tensor(0.6237),22.863010283022593,tensor(91.0420),tensor(-308.6612)
